id_log,tipo_acao,id_pagamento,tipo_pagamento_id_tipo_pagamento,valor_pago,data_pagamento,DataHoraOperacao,ExecutedBy
1484,INSERT,1337,2,51.87,2022-07-31 10:00:48.807894,2022-07-31 10:02:42.807894,martinslorena
1485,INSERT,1338,4,671.95,2025-03-17 08:00:27.892924,2025-03-17 08:04:05.892924,camposjuliana
1486,UPDATE,1338,4,743.46,2025-03-17 08:00:27.892924,2025-03-22 08:01:29.892924,carvalhozoe
1487,INSERT,1339,5,711.88,2024-05-13 14:45:22.081111,2024-05-13 14:47:03.081111,lsantos
1488,UPDATE,1339,5,646.4,2024-05-13 14:45:22.081111,2024-05-14 14:47:40.081111,fariasana-julia
1489,INSERT,1340,1,789.75,2024-07-09 15:30:16.435637,2024-07-09 15:34:15.435637,ubarbosa
1490,INSERT,1341,5,51.59,2024-02-28 09:00:56.425188,2024-02-28 09:02:13.425188,maysacastro
1491,INSERT,1342,5,67.0,2024-10-25 16:00:47.545658,2024-10-25 16:02:37.545658,esther97
1492,INSERT,1343,5,494.61,2025-01-31 17:30:00.649539,2025-01-31 17:31:34.649539,pastoryago
1493,UPDATE,1343,5,583.09,2025-01-31 17:30:00.649539,2025-02-01 17:34:39.649539,fernandada-costa
1494,INSERT,1344,5,105.71,2023-05-16 13:45:23.993951,2023-05-16 13:48:04.993951,matteo57
1495,INSERT,1345,2,789.87,2024-08-11 13:45:51.363801,2024-08-11 13:50:28.363801,rael40
1496,INSERT,1346,4,763.65,2023-02-10 14:30:41.242591,2023-02-10 14:34:38.242591,da-mataana-julia
1497,INSERT,1347,5,597.34,2023-03-20 15:45:20.593981,2023-03-20 15:46:40.593981,thomasmonteiro
1498,INSERT,1348,5,699.84,2022-10-24 12:30:37.977579,2022-10-24 12:32:49.977579,nunesliz
1499,INSERT,1349,1,385.46,2023-10-09 13:15:02.386118,2023-10-09 13:16:43.386118,esther42
1500,INSERT,1350,4,411.02,2024-01-19 10:00:24.085934,2024-01-19 10:03:59.085934,kevin15
1501,INSERT,1351,1,425.24,2025-03-29 08:30:22.904512,2025-03-29 08:34:00.904512,mendoncaaurora
1502,INSERT,1352,3,162.19,2022-09-17 12:15:12.825884,2022-09-17 12:19:57.825884,estherpacheco
1503,INSERT,1353,4,609.52,2024-11-25 08:00:12.462542,2024-11-25 08:01:35.462542,ceciliagoncalves
1504,INSERT,1354,5,376.28,2024-09-27 09:00:57.937088,2024-09-27 09:04:55.937088,sramos
1505,INSERT,1355,1,101.64,2022-08-14 17:15:45.113891,2022-08-14 17:18:24.113891,isis51
1506,INSERT,1356,5,436.59,2025-02-14 15:00:26.215024,2025-02-14 15:02:18.215024,oliveiradaniela
1507,INSERT,1357,2,656.67,2022-07-19 17:45:42.290632,2022-07-19 17:46:40.290632,beniciocampos
1508,INSERT,1358,4,459.62,2025-01-09 10:00:04.954603,2025-01-09 10:00:27.954603,lizaparecida
1509,INSERT,1359,1,221.57,2023-11-03 18:00:03.391196,2023-11-03 18:01:58.391196,davi-lucca27
1510,INSERT,1360,5,444.26,2023-10-23 17:00:12.477648,2023-10-23 17:04:51.477648,alexandre10
1511,INSERT,1361,5,763.24,2024-05-11 15:30:51.036443,2024-05-11 15:35:44.036443,henrique49
1512,INSERT,1362,3,437.85,2025-03-23 09:00:31.648595,2025-03-23 09:00:43.648595,oliveiramaria-helena
1513,INSERT,1363,2,724.27,2024-08-18 15:30:10.283496,2024-08-18 15:30:23.283496,ujesus
1514,INSERT,1364,2,293.66,2024-09-18 17:45:07.535609,2024-09-18 17:49:46.535609,joao-pedro30
1515,UPDATE,1364,2,322.89,2024-09-18 17:45:07.535609,2024-09-23 17:49:23.535609,liz02
1516,INSERT,1365,5,131.28,2024-06-08 14:45:32.972161,2024-06-08 14:46:03.972161,dom34
1517,INSERT,1366,1,85.24,2022-10-13 08:15:13.055004,2022-10-13 08:19:13.055004,hteixeira
1518,INSERT,1367,1,300.27,2023-03-05 13:45:53.335550,2023-03-05 13:50:49.335550,arthur-miguelpimenta
1519,INSERT,1368,5,192.33,2024-04-01 14:00:19.895749,2024-04-01 14:00:36.895749,britoantony
1520,UPDATE,1368,5,197.39,2024-04-01 14:00:19.895749,2024-04-05 14:00:35.895749,davi-miguelmoreira
1521,INSERT,1369,1,488.44,2024-11-22 17:00:39.736666,2024-11-22 17:03:37.736666,zpeixoto
1522,INSERT,1370,1,437.76,2023-10-05 10:45:00.591100,2023-10-05 10:48:04.591100,camila53
1523,INSERT,1371,4,331.43,2023-10-28 16:45:57.429897,2023-10-28 16:49:46.429897,vsales
1524,INSERT,1372,5,669.53,2024-11-07 13:45:33.546421,2024-11-07 13:45:43.546421,barbosacecilia
1525,INSERT,1373,3,589.87,2023-09-14 15:00:00.626694,2023-09-14 15:01:15.626694,zcardoso
1526,INSERT,1374,4,773.33,2025-05-31 10:45:54.059027,2025-05-31 10:47:27.059027,blima
1527,UPDATE,1374,4,787.86,2025-05-31 10:45:54.059027,2025-06-03 10:50:25.059027,silveiraana-vitoria
1528,INSERT,1375,3,420.45,2022-08-25 09:30:49.478054,2022-08-25 09:34:12.478054,nunesrenan
1529,INSERT,1376,2,77.33,2024-07-18 13:00:40.216088,2024-07-18 13:05:24.216088,nporto
1530,INSERT,1377,2,486.81,2024-06-15 08:15:38.415274,2024-06-15 08:18:55.415274,mateusnunes
1531,INSERT,1378,3,88.35,2023-11-19 08:45:15.517804,2023-11-19 08:46:27.517804,leticiada-luz
1532,INSERT,1379,4,144.52,2023-09-27 15:15:13.821341,2023-09-27 15:18:13.821341,pintoolivia
1533,UPDATE,1379,4,116.34,2023-09-27 15:15:13.821341,2023-10-02 15:17:15.821341,srios
1534,INSERT,1380,5,679.07,2022-07-02 16:45:08.201483,2022-07-02 16:46:06.201483,riosluiz-gustavo
1535,INSERT,1381,4,188.2,2022-09-28 16:45:23.436024,2022-09-28 16:46:24.436024,ana-carolinacaldeira
1536,INSERT,1382,2,104.54,2024-05-22 11:15:54.687587,2024-05-22 11:17:45.687587,aparecidaravy
1537,INSERT,1383,4,341.72,2025-03-18 14:15:29.895565,2025-03-18 14:17:06.895565,emanuelly34
1538,INSERT,1384,5,277.05,2022-12-04 14:15:00.796335,2022-12-04 14:18:20.796335,macedoeloa
1539,INSERT,1385,5,361.63,2025-02-20 13:15:46.358332,2025-02-20 13:18:11.358332,rezendelaura
1540,INSERT,1386,3,751.01,2024-01-15 18:15:43.280658,2024-01-15 18:18:50.280658,eduarte
1541,INSERT,1387,5,611.41,2023-07-28 18:30:37.432137,2023-07-28 18:35:13.432137,oleao
1542,INSERT,1388,5,248.42,2023-04-12 14:30:38.146813,2023-04-12 14:32:54.146813,mouracarolina
1543,INSERT,1389,4,75.66,2024-11-04 12:30:43.161686,2024-11-04 12:31:17.161686,rjesus
1544,INSERT,1390,1,257.72,2023-03-26 14:30:22.188608,2023-03-26 14:34:24.188608,henry18
1545,INSERT,1391,5,766.06,2022-09-04 13:45:17.241404,2022-09-04 13:49:52.241404,anna-lizalmeida
1546,INSERT,1392,3,120.43,2023-01-06 14:00:33.805619,2023-01-06 14:01:44.805619,larissa82
1547,INSERT,1393,1,154.56,2023-03-10 17:15:18.335858,2023-03-10 17:19:32.335858,liam31
1548,INSERT,1394,1,227.97,2024-10-25 17:00:00.096968,2024-10-25 17:04:43.096968,udas-neves
1549,INSERT,1395,5,76.09,2022-12-14 12:30:29.696368,2022-12-14 12:32:35.696368,henriquejesus
1550,INSERT,1396,4,78.46,2022-09-09 10:15:43.702965,2022-09-09 10:18:02.702965,ana-vitoriaabreu
1551,INSERT,1397,4,126.11,2023-09-17 15:15:47.292562,2023-09-17 15:17:12.292562,vitoria10
1552,INSERT,1398,5,169.92,2025-04-22 08:30:46.472281,2025-04-22 08:30:50.472281,luiz-henriquemontenegro
1553,INSERT,1399,5,591.98,2025-01-03 16:30:44.593883,2025-01-03 16:32:57.593883,cardosoesther
1554,INSERT,1400,3,527.97,2025-03-30 09:45:37.151467,2025-03-30 09:47:34.151467,da-matamaite
1555,INSERT,1401,1,773.23,2023-02-18 09:30:28.664120,2023-02-18 09:33:20.664120,dviana
1556,INSERT,1402,1,794.64,2023-09-04 17:45:05.267524,2023-09-04 17:46:58.267524,ramosmaria-eduarda
1557,INSERT,1403,2,541.06,2024-11-22 10:45:15.411259,2024-11-22 10:47:10.411259,larissa28
1558,INSERT,1404,1,469.79,2025-06-11 14:30:51.010181,2025-06-11 14:33:21.010181,paragao
1559,INSERT,1405,1,499.55,2022-12-26 12:15:26.776303,2022-12-26 12:17:00.776303,isadora47
1560,INSERT,1406,1,738.65,2024-07-15 18:15:59.879218,2024-07-15 18:19:34.879218,melolaura
1561,INSERT,1407,3,220.93,2024-09-26 18:30:09.478229,2024-09-26 18:35:07.478229,albuquerquebernardo
1562,INSERT,1408,4,305.87,2024-07-06 16:15:53.986047,2024-07-06 16:16:08.986047,ester97
1563,INSERT,1409,3,656.36,2024-12-26 11:30:17.102597,2024-12-26 11:31:49.102597,augusto89
1564,INSERT,1410,4,288.06,2022-12-25 13:00:45.453215,2022-12-25 13:01:53.453215,vitor-hugoporto
1565,INSERT,1411,1,674.27,2023-12-24 17:30:16.461348,2023-12-24 17:32:46.461348,henry-gabriel71
1566,INSERT,1412,3,391.82,2025-03-10 10:45:15.233544,2025-03-10 10:48:10.233544,maria-alice66
1567,INSERT,1413,3,182.56,2024-02-01 08:00:47.826639,2024-02-01 08:04:12.826639,gustavo-henrique20
1568,INSERT,1414,1,390.49,2024-08-05 16:30:35.735408,2024-08-05 16:31:02.735408,hadassaalmeida
1569,INSERT,1415,5,180.96,2023-06-12 15:45:46.826838,2023-06-12 15:48:34.826838,francisco68
1570,INSERT,1416,1,154.71,2024-10-03 14:00:10.620183,2024-10-03 14:04:41.620183,da-cunhaana-cecilia
1571,INSERT,1417,4,195.3,2023-02-24 18:00:22.514297,2023-02-24 18:02:52.514297,ravysa
1572,INSERT,1418,3,202.57,2025-05-05 16:15:42.973815,2025-05-05 16:17:21.973815,marcela31
1573,INSERT,1419,1,569.43,2023-07-03 15:30:15.111244,2023-07-03 15:34:41.111244,miguelborges
1574,INSERT,1420,5,540.7,2023-04-06 18:45:51.333344,2023-04-06 18:49:17.333344,isis60
1575,INSERT,1421,1,394.23,2022-11-05 15:15:54.335730,2022-11-05 15:16:56.335730,ifreitas
1576,INSERT,1422,2,299.26,2023-11-18 15:00:25.752709,2023-11-18 15:04:42.752709,maysagomes
1577,INSERT,1423,5,133.28,2024-10-10 09:00:14.990041,2024-10-10 09:01:31.990041,hadassa61
1578,INSERT,1424,1,360.68,2024-08-24 15:45:01.675580,2024-08-24 15:46:12.675580,vinicius82
1579,INSERT,1425,1,244.66,2022-11-03 11:30:24.345714,2022-11-03 11:35:02.345714,hadassaazevedo
1580,INSERT,1426,2,483.2,2023-04-18 18:15:08.836330,2023-04-18 18:18:34.836330,ana-juliasilva
1581,INSERT,1427,2,149.47,2024-05-12 11:15:37.219385,2024-05-12 11:17:00.219385,upinto
1582,INSERT,1428,1,799.13,2024-06-02 08:15:00.393069,2024-06-02 08:17:56.393069,ana-julia59
1583,INSERT,1429,1,338.3,2023-05-25 16:30:21.284149,2023-05-25 16:32:18.284149,ferreiraheloisa
1584,INSERT,1430,2,666.46,2022-06-14 11:30:24.356883,2022-06-14 11:34:28.356883,qcamara
1585,UPDATE,1430,2,587.91,2022-06-14 11:30:24.356883,2022-06-17 11:32:49.356883,da-motaolivia
1586,INSERT,1431,3,216.78,2024-10-23 18:00:59.598498,2024-10-23 18:04:02.598498,jpastor
1587,INSERT,1432,3,451.86,2024-12-22 12:45:33.175056,2024-12-22 12:47:23.175056,caua91
1588,INSERT,1433,3,633.25,2025-04-04 15:00:22.617318,2025-04-04 15:01:51.617318,bnovaes
1589,UPDATE,1433,3,734.53,2025-04-04 15:00:22.617318,2025-04-07 15:03:59.617318,ana-cecilia84
1590,INSERT,1434,5,483.41,2024-04-05 08:00:45.937471,2024-04-05 08:04:09.937471,ana-liz25
1591,INSERT,1435,5,443.45,2024-10-10 10:45:47.348269,2024-10-10 10:46:58.348269,macedoluiz-fernando
1592,INSERT,1436,3,89.32,2022-11-11 13:15:50.566260,2022-11-11 13:19:18.566260,vitoria94
1593,INSERT,1437,3,291.03,2025-04-30 08:15:42.468517,2025-04-30 08:20:02.468517,msales
1594,UPDATE,1437,3,325.51,2025-04-30 08:15:42.468517,2025-05-05 08:16:18.468517,bribeiro
1595,INSERT,1438,2,790.21,2023-09-07 10:15:28.006495,2023-09-07 10:16:32.006495,cunhanicolas
1596,INSERT,1439,3,130.89,2023-08-24 17:00:28.296373,2023-08-24 17:00:59.296373,goncalvescecilia
1597,UPDATE,1439,3,116.91,2023-08-24 17:00:28.296373,2023-08-25 17:03:06.296373,alicia59
1598,INSERT,1440,2,431.45,2022-10-21 14:30:42.762230,2022-10-21 14:33:23.762230,zbarbosa
1599,UPDATE,1440,2,364.38,2022-10-21 14:30:42.762230,2022-10-23 14:31:15.762230,alicia83
1600,INSERT,1441,4,749.7,2025-05-30 11:00:43.483014,2025-05-30 11:04:52.483014,ravisampaio
1601,INSERT,1442,4,101.11,2025-04-27 12:15:44.348944,2025-04-27 12:19:38.348944,isis13
1602,INSERT,1443,1,734.89,2023-03-27 18:30:24.575568,2023-03-27 18:34:59.575568,maria67
1603,INSERT,1444,2,189.54,2023-12-28 16:00:58.396922,2023-12-28 16:01:31.396922,samuelnovaes
1604,INSERT,1445,1,564.18,2023-04-19 16:30:23.243190,2023-04-19 16:32:39.243190,antonellanovaes
1605,INSERT,1446,1,432.03,2022-06-19 12:45:31.559832,2022-06-19 12:49:21.559832,martinseduardo
1606,UPDATE,1446,1,489.22,2022-06-19 12:45:31.559832,2022-06-24 12:46:37.559832,maria-isis23
1607,INSERT,1447,5,695.79,2023-11-03 14:45:25.844866,2023-11-03 14:47:52.844866,vitoriasilva
1608,INSERT,1448,2,615.86,2024-01-10 12:15:00.452442,2024-01-10 12:15:21.452442,abreukamilly
1609,INSERT,1449,1,765.53,2024-04-12 17:15:16.041583,2024-04-12 17:19:56.041583,isisleao
1610,INSERT,1450,4,470.66,2023-03-02 11:15:38.781009,2023-03-02 11:20:15.781009,xnovaes
1611,INSERT,1451,4,332.27,2023-04-25 14:15:45.226509,2023-04-25 14:20:00.226509,pleao
1612,INSERT,1452,4,322.52,2024-01-04 18:30:07.434788,2024-01-04 18:33:07.434788,mouracarolina
1613,INSERT,1453,4,101.49,2025-04-19 08:45:13.993306,2025-04-19 08:47:25.993306,juliada-rosa
1614,INSERT,1454,5,645.34,2023-09-09 12:45:07.791487,2023-09-09 12:49:33.791487,clararibeiro
1615,INSERT,1455,1,540.03,2025-05-07 17:45:29.110559,2025-05-07 17:47:12.110559,vicentearaujo
1616,INSERT,1456,5,565.45,2024-06-10 14:00:15.540141,2024-06-10 14:02:33.540141,apollo33
1617,INSERT,1457,2,482.05,2023-06-06 15:00:53.263706,2023-06-06 15:04:45.263706,ana-liviarocha
1618,INSERT,1458,2,470.01,2023-08-16 08:00:10.035224,2023-08-16 08:05:09.035224,mcirino
1619,INSERT,1459,4,346.62,2023-06-27 15:45:18.967860,2023-06-27 15:48:39.967860,freitasluiz-fernando
1620,INSERT,1460,4,744.3,2024-07-31 14:30:13.434683,2024-07-31 14:30:30.434683,rcostela
1621,INSERT,1461,5,709.83,2024-12-31 10:15:26.814704,2024-12-31 10:16:02.814704,sabrinamendonca
1622,INSERT,1462,3,183.74,2024-04-22 17:30:06.234952,2024-04-22 17:33:11.234952,danielpimenta
1623,INSERT,1463,5,632.71,2023-10-31 12:45:40.584267,2023-10-31 12:48:58.584267,bernardo18
1624,INSERT,1464,5,688.56,2024-08-14 09:45:00.247913,2024-08-14 09:48:46.247913,nina15
1625,INSERT,1465,5,447.05,2024-12-26 15:15:59.176857,2024-12-26 15:16:49.176857,laraaragao
1626,INSERT,1466,2,76.0,2023-03-29 09:00:18.615591,2023-03-29 09:03:10.615591,jose-pedro44
1627,INSERT,1467,3,210.63,2023-12-15 11:15:27.372056,2023-12-15 11:15:42.372056,marina76
1628,UPDATE,1467,3,201.91,2023-12-15 11:15:27.372056,2023-12-18 11:19:08.372056,eda-costa
1629,INSERT,1468,2,741.36,2024-03-22 14:45:41.690814,2024-03-22 14:48:59.690814,pedroda-luz
1630,INSERT,1469,5,221.1,2023-06-06 17:15:02.687829,2023-06-06 17:17:07.687829,maria-lauradas-neves
1631,INSERT,1470,2,321.2,2024-11-27 16:00:31.525985,2024-11-27 16:05:26.525985,camargobernardo
1632,INSERT,1471,3,214.46,2023-10-11 09:30:34.765728,2023-10-11 09:31:39.765728,jteixeira
1633,INSERT,1472,4,723.0,2022-09-15 14:45:44.885160,2022-09-15 14:47:48.885160,luiz-miguelcamargo
1634,UPDATE,1472,4,771.13,2022-09-15 14:45:44.885160,2022-09-20 14:46:09.885160,natalia02
1635,INSERT,1473,5,389.9,2025-03-09 12:30:28.770750,2025-03-09 12:31:02.770750,maria-lauraaparecida
1636,INSERT,1474,3,160.46,2022-09-30 09:30:29.597371,2022-09-30 09:31:42.597371,miguel27
1637,INSERT,1475,1,400.27,2024-11-08 08:45:29.790152,2024-11-08 08:48:28.790152,orocha
1638,INSERT,1476,5,657.24,2024-10-20 17:30:02.455056,2024-10-20 17:33:13.455056,bcampos
1639,INSERT,1477,2,676.02,2025-03-10 08:30:09.797518,2025-03-10 08:31:20.797518,bruno73
1640,INSERT,1478,5,772.84,2024-11-20 18:15:53.287048,2024-11-20 18:17:36.287048,yuricunha
1641,INSERT,1479,2,164.31,2024-11-18 13:15:33.833416,2024-11-18 13:19:31.833416,marquesluisa
1642,INSERT,1480,3,362.18,2024-03-04 11:00:47.894386,2024-03-04 11:01:47.894386,santosmaysa
1643,INSERT,1481,4,321.69,2024-05-31 13:15:41.459439,2024-05-31 13:16:34.459439,lunalima
1644,INSERT,1482,2,724.69,2022-09-02 08:45:49.836775,2022-09-02 08:45:54.836775,lauralopes
1645,INSERT,1483,2,626.4,2025-01-09 08:00:39.205846,2025-01-09 08:04:33.205846,acampos
1646,INSERT,1484,5,472.5,2023-01-25 09:30:29.407959,2023-01-25 09:33:14.407959,riosbruno
1647,INSERT,1485,4,278.49,2023-12-24 12:45:37.497905,2023-12-24 12:50:32.497905,nascimentobenjamim
1648,INSERT,1486,2,338.06,2025-05-30 11:30:44.528000,2025-05-30 11:32:28.528000,bcardoso
1649,INSERT,1487,4,559.32,2024-04-16 12:30:40.576849,2024-04-16 12:34:20.576849,goncalvesantony
1650,INSERT,1488,4,640.22,2025-02-26 09:30:47.235651,2025-02-26 09:35:22.235651,mariana99
1651,INSERT,1489,1,519.48,2024-04-27 16:15:18.153315,2024-04-27 16:18:09.153315,uaragao
1652,INSERT,1490,2,570.09,2025-01-10 13:00:57.338143,2025-01-10 13:03:14.338143,fnascimento
1653,UPDATE,1490,2,490.87,2025-01-10 13:00:57.338143,2025-01-14 13:05:19.338143,melissa95
1654,INSERT,1491,1,460.66,2024-07-03 16:15:33.984622,2024-07-03 16:20:00.984622,vda-cunha
1655,INSERT,1492,4,280.62,2023-07-08 17:30:38.223837,2023-07-08 17:33:22.223837,heloisa91
1656,INSERT,1493,2,586.51,2022-10-22 17:30:04.697189,2022-10-22 17:30:47.697189,plima
1657,INSERT,1494,1,404.32,2023-02-05 14:00:38.303723,2023-02-05 14:05:23.303723,pachecoguilherme
1658,INSERT,1495,1,286.39,2024-11-25 13:45:00.393497,2024-11-25 13:46:17.393497,nascimentovicente
1659,INSERT,1496,5,105.06,2022-08-01 13:15:43.522147,2022-08-01 13:17:20.522147,costelaoliver
1660,INSERT,1497,1,155.85,2025-04-13 17:30:14.321820,2025-04-13 17:35:00.321820,dnogueira
1661,INSERT,1498,4,752.63,2024-05-29 08:00:35.019898,2024-05-29 08:04:59.019898,peixotomelina
1662,INSERT,1499,3,477.23,2024-10-23 14:00:47.937896,2024-10-23 14:04:29.937896,pietromontenegro
1663,INSERT,1500,2,103.82,2024-04-02 09:30:08.161934,2024-04-02 09:32:24.161934,maria-lizmacedo
1664,INSERT,1501,5,782.88,2025-04-22 08:30:41.984938,2025-04-22 08:35:12.984938,dommendes
1665,INSERT,1502,2,211.74,2023-05-23 12:30:30.373087,2023-05-23 12:33:04.373087,vargasapollo
1666,INSERT,1503,3,279.39,2023-07-24 09:00:13.305768,2023-07-24 09:04:03.305768,goncalvesluana
1667,INSERT,1504,3,347.62,2024-10-04 18:00:23.562364,2024-10-04 18:03:46.562364,kamilly79
1668,INSERT,1505,3,515.54,2024-05-02 10:30:47.223175,2024-05-02 10:32:38.223175,oandrade
1669,INSERT,1506,1,136.01,2024-09-13 09:30:22.424736,2024-09-13 09:34:32.424736,felipeoliveira
1670,INSERT,1507,5,161.57,2024-02-05 11:00:54.938210,2024-02-05 11:04:47.938210,enricocassiano
1671,UPDATE,1507,5,181.04,2024-02-05 11:00:54.938210,2024-02-08 11:02:04.938210,maria-juliapires
1672,INSERT,1508,3,271.66,2024-06-20 14:30:08.235084,2024-06-20 14:34:27.235084,da-cunhamaria
1673,INSERT,1509,4,472.17,2022-12-02 18:00:08.275985,2022-12-02 18:00:10.275985,mcorreia
1674,INSERT,1510,4,508.91,2023-09-09 16:30:10.357119,2023-09-09 16:32:55.357119,lorenada-conceicao
1675,INSERT,1511,4,541.5,2023-08-10 14:15:58.131297,2023-08-10 14:19:41.131297,luiz-miguelmendonca
1676,INSERT,1512,3,688.17,2022-10-11 09:30:01.187407,2022-10-11 09:32:55.187407,pedro42
1677,INSERT,1513,5,169.87,2022-08-05 08:00:40.315970,2022-08-05 08:01:33.315970,spastor
1678,INSERT,1514,2,401.53,2025-04-22 08:00:20.609421,2025-04-22 08:04:57.609421,josue38
1679,INSERT,1515,3,384.08,2023-03-11 08:15:09.722797,2023-03-11 08:18:05.722797,bella98
1680,UPDATE,1515,3,315.12,2023-03-11 08:15:09.722797,2023-03-15 08:17:01.722797,henry38
1681,INSERT,1516,4,122.63,2024-12-04 09:30:23.390879,2024-12-04 09:33:43.390879,barbosaana-julia
1682,INSERT,1517,5,260.89,2023-11-01 14:45:18.688927,2023-11-01 14:48:12.688927,pedro-miguel34
1683,INSERT,1518,3,469.55,2022-07-19 11:15:01.461083,2022-07-19 11:15:39.461083,aylaaragao
1684,INSERT,1519,4,64.17,2023-03-22 14:15:53.939671,2023-03-22 14:19:09.939671,apollo03
1685,INSERT,1520,1,407.71,2024-01-10 09:00:52.644319,2024-01-10 09:02:31.644319,brunosa
1686,INSERT,1521,1,284.65,2023-12-30 13:45:26.544448,2023-12-30 13:46:02.544448,raparecida
1687,INSERT,1522,1,196.01,2023-08-26 16:45:15.468591,2023-08-26 16:49:27.468591,nmoreira
1688,INSERT,1523,2,268.5,2023-08-05 14:15:00.897143,2023-08-05 14:15:57.897143,cunhathomas
1689,INSERT,1524,1,63.71,2023-10-19 08:00:22.656097,2023-10-19 08:03:29.656097,aalbuquerque
1690,INSERT,1525,3,61.57,2023-11-22 14:45:24.122186,2023-11-22 14:50:20.122186,maria-helena48
1691,INSERT,1526,3,741.27,2022-08-18 18:00:29.465732,2022-08-18 18:00:48.465732,riosjoao-miguel
1692,INSERT,1527,4,324.09,2023-08-01 08:45:00.953501,2023-08-01 08:46:53.953501,maysacirino
1693,UPDATE,1527,4,387.15,2023-08-01 08:45:00.953501,2023-08-02 08:46:10.953501,hcunha
1694,INSERT,1528,2,755.75,2022-12-15 13:00:06.790331,2022-12-15 13:01:22.790331,mariane17
1695,INSERT,1529,4,754.07,2024-02-08 18:00:00.681814,2024-02-08 18:00:12.681814,kamilly98
1696,UPDATE,1529,4,767.86,2024-02-08 18:00:00.681814,2024-02-11 18:02:18.681814,rafaelafreitas
1697,INSERT,1530,3,579.14,2022-09-28 13:45:56.390068,2022-09-28 13:49:34.390068,anna-lizpacheco
1698,INSERT,1531,4,167.15,2022-12-16 11:00:27.410747,2022-12-16 11:03:45.410747,camargodaniel
1699,INSERT,1532,2,742.03,2024-09-02 11:00:19.121001,2024-09-02 11:01:27.121001,jborges
1700,INSERT,1533,5,560.03,2023-01-12 14:45:49.759231,2023-01-12 14:48:52.759231,maria-luisavargas
1701,INSERT,1534,4,582.48,2024-12-29 15:15:47.749510,2024-12-29 15:17:14.749510,aliciapastor
1702,INSERT,1535,5,457.34,2022-06-17 14:00:45.014939,2022-06-17 14:02:03.014939,heloisamendonca
1703,INSERT,1536,4,782.36,2024-01-06 18:15:32.313675,2024-01-06 18:18:37.313675,camila32
1704,INSERT,1537,4,104.75,2024-02-04 09:45:27.203035,2024-02-04 09:49:24.203035,gabrielly24
1705,INSERT,1538,3,430.54,2023-12-16 18:30:58.649445,2023-12-16 18:31:38.649445,noahda-luz
1706,INSERT,1539,5,63.27,2024-04-17 18:00:37.119638,2024-04-17 18:02:58.119638,isadoracardoso
1707,INSERT,1540,2,288.29,2024-10-11 11:15:45.932024,2024-10-11 11:19:13.932024,bda-luz
1708,INSERT,1541,4,563.04,2023-09-30 18:15:55.584488,2023-09-30 18:16:10.584488,nfonseca
1709,INSERT,1542,3,691.94,2023-02-25 14:15:31.684875,2023-02-25 14:19:02.684875,benjamincavalcante
1710,INSERT,1543,3,423.7,2023-10-29 13:00:06.261449,2023-10-29 13:04:34.261449,ana-livia86
1711,INSERT,1544,2,488.25,2024-12-13 18:00:16.371661,2024-12-13 18:03:02.371661,fogacacatarina
1712,INSERT,1545,2,70.81,2024-02-29 12:45:52.154672,2024-02-29 12:46:53.154672,da-cunhafernanda
1713,INSERT,1546,4,159.96,2024-11-08 17:15:51.295408,2024-11-08 17:16:36.295408,ncorreia
1714,INSERT,1547,3,460.28,2023-11-14 18:15:50.268149,2023-11-14 18:19:30.268149,umendonca
1715,INSERT,1548,4,713.54,2024-01-03 17:00:21.222035,2024-01-03 17:04:55.222035,umendonca
1716,INSERT,1549,5,696.24,2025-03-05 11:30:55.776692,2025-03-05 11:31:57.776692,wcamara
1717,INSERT,1550,5,516.25,2023-08-17 09:30:04.066325,2023-08-17 09:32:19.066325,brenocamargo
1718,INSERT,1551,3,713.84,2022-11-24 18:15:21.033662,2022-11-24 18:18:31.033662,claricecamargo
1719,INSERT,1552,1,248.07,2024-06-14 12:45:48.660432,2024-06-14 12:49:15.660432,marinafreitas
