id_pagamento,valor_pago,data_pagamento,tipo_pagamento_id_tipo_pagamento,consulta_id_consulta
3382,240.95,2023-10-20 11:15:57.096292,5,5475
3383,343.82,2023-10-13 15:45:24.728515,3,6934
3384,728.9,2022-10-28 13:15:48.059608,2,8800
3385,301.82,2022-12-05 10:00:00.616223,1,5255
3386,195.09,2024-04-02 16:45:45.107030,5,2486
3387,516.28,2023-06-08 17:15:35.444262,1,183
3388,526.55,2024-01-21 11:45:19.352804,5,5034
3389,454.88,2023-01-02 08:45:34.312045,3,3889
3390,677.9,2024-02-06 11:45:25.894003,5,9699
3391,237.57,2024-12-01 09:30:34.451284,5,1796
3392,535.32,2023-03-09 12:45:51.574115,4,2203
3393,447.42,2024-09-23 09:30:33.537459,3,6627
3394,710.67,2023-03-30 08:15:56.696261,4,2967
3395,268.6,2023-06-06 09:30:36.571859,5,2797
3396,194.98,2024-01-04 16:00:20.069586,3,7751
3397,429.51,2023-09-07 09:00:22.213791,2,1046
3398,686.88,2023-05-23 08:30:27.071665,4,8041
3399,663.69,2023-04-11 16:45:15.374520,1,9070
3400,334.95,2024-04-29 18:15:44.386316,2,1060
3401,399.7,2022-07-23 11:45:42.686150,3,8636
3402,90.51,2023-04-22 13:45:40.284409,2,5235
3403,157.37,2025-05-05 15:45:15.935971,4,6610
3404,272.42,2023-02-06 13:15:56.332012,2,5939
3405,88.9,2023-10-05 08:45:45.556032,2,6758
3406,340.87,2023-01-07 18:45:49.993785,5,7883
3407,566.56,2024-05-31 08:15:58.354882,5,5486
3408,789.19,2023-03-05 17:30:01.077509,5,9635
3409,462.9,2022-11-17 08:15:07.138958,2,8498
3410,165.44,2022-08-03 16:00:13.375620,3,268
3411,113.73,2024-03-21 18:30:10.137586,1,5702
3412,485.38,2025-03-10 15:00:16.875803,4,4395
3413,445.06,2024-12-21 18:15:43.513969,5,4250
3414,522.24,2024-08-25 14:45:55.346898,1,850
3415,99.58,2023-07-22 12:00:17.934010,4,9059
3416,191.5,2023-06-12 17:15:57.681887,1,3925
3417,61.61,2025-02-04 11:00:13.366809,2,8208
3418,639.22,2022-09-21 09:00:25.538425,4,5801
3419,791.28,2023-02-24 12:30:49.054361,3,2109
3420,505.07,2022-11-22 10:00:37.706223,4,6154
3421,263.82,2025-01-18 08:45:08.011831,2,7265
3422,573.21,2024-04-26 17:00:03.486245,2,8425
3423,174.85,2023-08-25 09:30:35.522718,5,9471
3424,365.95,2025-03-17 14:30:08.936193,3,5705
3425,576.73,2023-06-01 18:15:15.388790,4,9265
3426,563.56,2024-11-04 15:30:41.150979,3,9552
3427,189.56,2023-12-22 12:00:33.682061,5,5500
3428,657.82,2024-02-08 13:15:53.208281,5,577
3429,541.36,2022-12-15 11:15:08.013119,5,5171
3430,97.47,2023-12-21 09:00:03.176483,5,9598
3431,748.17,2025-03-16 15:15:54.668020,2,141
3432,791.39,2024-08-06 10:45:22.948800,1,7105
3433,600.12,2023-06-10 11:45:26.867933,5,3800
3434,285.05,2023-09-04 14:30:17.498807,4,8356
3435,766.49,2024-05-11 17:45:41.679228,3,9361
3436,495.32,2024-08-19 16:30:37.111058,3,1044
3437,295.49,2024-07-06 08:45:16.136149,4,144
3438,696.22,2024-04-10 11:30:01.991684,1,6776
3439,550.11,2022-09-28 14:30:37.483184,3,1686
3440,198.83,2022-08-09 15:15:18.441543,4,5933
3441,475.55,2024-01-05 15:45:10.756489,1,3608
3442,295.02,2024-09-10 12:15:19.040349,1,8136
3443,559.43,2024-04-06 09:00:52.955052,1,5376
3444,593.45,2024-07-21 17:30:34.060158,4,2718
3445,361.77,2023-10-26 13:15:01.691714,1,9492
3446,550.91,2022-10-05 08:15:39.389767,2,684
3447,636.91,2025-05-29 12:30:46.185183,3,6680
3448,168.42,2022-11-20 11:45:15.131848,5,620
3449,145.89,2023-10-04 16:45:06.721878,3,1682
3450,132.15,2024-09-30 12:00:16.221234,3,2669
3451,637.57,2023-05-12 08:45:01.572140,1,5592
3452,482.77,2022-12-03 16:30:48.130174,3,4714
3453,456.48,2023-07-23 16:15:53.354144,2,8974
3454,538.41,2023-07-03 10:45:09.246634,4,6492
3455,507.82,2024-07-13 11:45:17.088317,3,8308
3456,614.68,2024-12-20 10:00:21.362862,4,8101
3457,252.67,2025-04-17 08:00:56.976882,4,5188
3458,274.4,2024-02-08 17:30:08.234197,5,5295
3459,603.93,2024-02-08 13:45:22.403069,5,9819
3460,400.86,2023-01-13 08:15:22.468205,1,9782
3461,295.85,2023-01-23 11:00:29.603481,2,4225
3462,594.66,2023-02-01 10:15:13.719356,1,2781
3463,98.74,2023-10-24 18:15:18.488421,3,2812
3464,264.38,2023-09-08 13:30:26.839271,5,97
3465,674.61,2023-05-26 09:00:34.609106,4,8716
3466,316.04,2024-02-04 11:45:38.042002,2,9434
3467,578.7,2024-04-19 13:30:15.991360,2,5479
3468,155.03,2024-03-09 15:00:32.861496,1,8843
3469,443.21,2025-06-11 08:30:37.705448,4,9799
3470,526.99,2022-06-24 14:45:37.598783,5,3726
3471,182.49,2024-07-03 14:45:11.766684,3,9558
3472,175.51,2023-01-30 10:00:07.440566,2,2996
3473,237.35,2025-05-07 09:30:26.864439,3,9235
3474,356.71,2025-02-19 09:30:27.932890,1,417
3475,671.37,2024-12-25 11:15:55.756697,2,2923
3476,240.11,2023-11-06 13:15:34.953086,1,7266
3477,67.39,2024-08-09 14:15:29.463160,1,7790
3478,133.83,2023-06-08 18:00:05.945260,4,1643
3479,186.9,2025-01-02 16:45:10.232722,4,4851
3480,152.57,2023-02-17 18:15:58.965811,1,4745
3481,211.89,2025-03-21 17:00:49.058784,3,1473
3482,703.91,2023-05-23 16:00:41.041486,4,2188
3483,303.73,2024-02-26 08:00:41.373141,2,6743
3484,648.35,2023-03-02 18:00:13.114459,5,7400
3485,676.7,2022-11-08 18:00:37.369444,1,990
3486,121.06,2023-06-21 16:00:24.119297,5,399
3487,657.12,2023-04-28 11:45:39.918795,4,5481
3488,722.91,2022-12-06 16:45:16.195338,4,570
3489,61.2,2024-02-02 17:15:25.970709,1,4061
3490,620.48,2022-12-19 16:45:21.612312,2,7729
3491,370.79,2025-01-17 12:00:33.058810,3,5407
3492,760.62,2024-07-05 15:45:17.347563,2,1281
3493,638.59,2022-10-26 16:00:21.822792,2,8982
3494,659.65,2023-01-20 10:45:58.808430,1,4096
3495,519.02,2023-02-15 13:30:47.250548,2,7130
3496,373.62,2025-01-23 18:15:44.858606,4,6159
3497,196.75,2024-04-25 10:15:03.272329,5,8934
3498,237.68,2025-02-01 15:30:05.417123,5,5998
3499,281.56,2024-07-14 18:00:54.361376,5,47
3500,697.36,2024-11-04 15:45:10.884944,5,4513
3501,626.9,2024-07-15 11:15:21.535434,5,8369
3502,768.45,2024-01-01 18:15:41.329798,1,5667
3503,256.68,2022-06-26 14:30:07.580661,3,2829
3504,574.24,2022-09-30 14:30:03.132913,5,7407
3505,691.09,2023-12-28 13:00:49.663741,2,4761
3506,419.0,2023-11-15 08:15:50.459912,3,6769
3507,286.32,2025-04-29 13:45:01.831633,5,271
3508,771.15,2023-03-19 12:30:23.902603,1,5571
3509,312.9,2022-12-30 10:00:06.469599,1,7647
3510,58.07,2022-12-25 16:15:17.218601,4,311
3511,367.8,2024-02-23 10:15:49.066549,5,8268
3512,562.69,2024-10-08 12:00:09.665181,2,9772
3513,232.2,2025-02-16 17:15:17.953824,4,8285
3514,743.89,2022-07-27 08:45:25.319183,1,9610
3515,350.9,2023-12-10 08:00:23.735913,5,8096
3516,94.41,2024-01-30 16:45:17.564894,5,9837
3517,522.4,2025-04-27 08:15:46.016813,4,7245
3518,724.09,2024-07-02 08:30:42.262748,2,146
3519,330.45,2023-01-07 08:45:59.822947,1,9311
3520,556.02,2024-09-26 16:30:03.011706,3,5931
3521,435.36,2022-12-07 18:00:10.521990,5,1780
3522,529.08,2024-07-06 13:45:12.438238,1,4049
3523,542.69,2025-02-28 16:45:24.203963,4,5066
3524,546.89,2023-12-15 14:30:37.761211,1,1994
3525,310.34,2023-02-10 10:15:23.804541,3,3371
3526,181.83,2024-04-03 15:15:40.514875,2,7368
3527,479.78,2024-05-14 09:00:57.988958,4,5133
3528,684.01,2024-01-20 08:00:26.914397,5,1301
3529,242.5,2024-02-27 12:15:10.424619,5,7851
3530,171.81,2025-05-28 17:00:54.393740,1,6455
3531,136.04,2023-10-09 15:45:39.660964,3,3710
3532,50.97,2023-01-01 08:30:57.481925,2,2932
3533,413.75,2024-06-11 15:45:29.471604,3,3795
3534,58.2,2025-05-11 15:45:39.195754,2,3983
3535,344.09,2024-05-08 14:30:01.624113,4,9546
3536,301.02,2023-01-22 18:30:55.468016,2,2298
3537,211.04,2022-07-25 15:15:16.254238,2,3226
3538,398.81,2022-12-22 09:15:15.632794,4,7078
3539,248.7,2023-04-03 14:15:48.031630,1,4928
3540,246.38,2024-09-08 18:15:05.737266,5,1447
3541,325.93,2024-02-05 18:15:07.556900,2,699
3542,678.92,2023-10-10 09:00:19.182469,3,4542
3543,711.94,2022-09-07 18:45:33.023531,5,5262
3544,594.39,2022-12-31 09:15:44.462049,3,6482
3545,321.96,2022-11-29 11:00:15.325005,2,6012
3546,85.19,2025-04-07 08:30:11.870489,4,5083
3547,428.19,2023-03-11 15:45:55.505787,5,5250
3548,548.8,2022-10-03 17:15:46.328013,3,9510
3549,416.86,2023-05-12 08:15:59.288596,4,9365
3550,797.07,2022-07-26 16:30:06.566166,5,8476
3551,127.9,2024-06-11 18:45:14.196812,5,196
3552,108.74,2023-09-04 17:45:00.178561,2,4331
3553,79.61,2022-09-02 12:15:41.401492,3,2919
3554,592.83,2024-12-25 12:00:25.239100,2,6107
3555,199.31,2025-05-05 14:45:48.307467,5,7650
3556,796.85,2023-03-15 11:00:07.929680,1,7804
3557,69.89,2023-12-17 09:00:59.533909,1,4689
3558,148.74,2023-02-17 18:15:21.024420,3,6890
3559,754.81,2024-02-22 11:00:59.276802,3,8871
3560,60.64,2024-10-23 14:15:10.167703,4,7077
3561,284.19,2024-09-02 13:00:33.909992,5,4716
3562,747.13,2023-03-31 09:45:05.174295,2,7915
3563,52.41,2024-12-14 13:30:19.345486,3,5161
3564,762.82,2023-10-22 14:15:48.697658,1,9741
3565,555.14,2022-07-23 11:30:19.266914,1,3258
3566,556.32,2022-11-15 17:15:29.161319,3,7478
3567,392.23,2024-04-11 14:00:12.258452,3,5333
3568,287.16,2024-06-08 09:45:58.603055,2,382
3569,380.6,2023-03-21 12:15:36.839761,2,6652
3570,544.41,2024-04-02 12:30:32.970187,1,6578
3571,679.56,2023-07-11 09:15:58.037944,4,8197
3572,582.67,2024-11-25 09:30:41.942987,4,7279
3573,553.81,2022-12-02 16:15:12.915940,1,4811
3574,687.43,2024-11-16 13:00:50.717224,1,6190
3575,190.39,2024-01-01 16:15:47.258759,4,527
3576,177.94,2023-12-12 11:00:22.093544,4,7
3577,683.57,2025-03-01 18:30:01.898183,2,9843
3578,645.1,2023-01-12 18:15:17.468267,5,1145
3579,173.0,2022-10-28 11:15:09.778996,2,4615
3580,723.36,2022-07-10 13:45:16.203488,1,4619
3581,52.94,2024-09-24 10:15:21.985709,3,4953
3582,464.64,2023-09-12 08:30:53.371988,3,7941
3583,755.27,2024-02-29 09:30:18.062710,2,6868
3584,568.02,2023-04-25 12:45:10.844084,5,8551
3585,297.11,2025-03-25 18:45:09.658473,5,849
3586,310.72,2025-02-28 13:30:35.405987,5,6028
3587,122.66,2023-02-14 09:15:22.617753,5,1198
3588,145.86,2024-10-29 13:45:42.470366,2,9490
3589,582.47,2024-01-15 08:15:31.019053,1,5134
3590,57.16,2024-12-27 10:15:29.827074,2,1174
3591,349.27,2024-06-06 11:45:22.209507,4,8145
3592,701.72,2025-05-15 09:30:12.276319,2,6920
3593,659.52,2024-08-19 17:30:25.138828,1,1418
3594,476.45,2025-03-02 11:00:33.297308,1,8913
3595,169.62,2024-08-11 12:15:29.757882,3,6735
3596,754.2,2022-11-01 15:00:37.741790,1,5636
3597,297.02,2022-12-22 09:00:57.084839,2,8494
3598,117.51,2023-12-26 12:15:25.452450,4,5233
3599,589.88,2025-02-26 08:15:43.017074,4,936
3600,239.06,2022-08-24 10:30:41.881937,5,4516
3601,744.47,2024-07-30 17:30:56.169147,2,1993
3602,185.88,2024-09-10 09:45:45.583443,5,2198
3603,332.38,2025-04-28 14:45:53.117682,2,3509
3604,288.32,2024-12-11 15:15:30.250388,4,8842
3605,584.41,2024-02-21 16:15:47.935211,1,9382
3606,231.18,2022-07-22 12:45:29.551051,3,4596
3607,342.17,2024-03-03 17:30:18.010988,4,7015
3608,546.4,2022-08-04 08:00:59.415282,4,6757
3609,54.99,2023-09-18 15:00:52.650368,3,5164
3610,106.77,2024-02-02 12:30:38.187124,5,5627
3611,246.39,2022-08-10 12:15:29.379249,3,2792
3612,194.89,2024-02-10 16:30:31.803411,1,4666
3613,342.69,2023-07-30 10:30:55.693147,4,5082
3614,292.25,2022-12-28 17:00:39.924478,1,3393
3615,658.05,2022-07-13 09:15:13.994432,3,4533
3616,687.42,2024-12-30 13:15:22.447905,3,5676
3617,735.91,2023-11-07 18:00:53.030660,5,8174
3618,151.93,2024-11-12 10:15:04.087154,3,2091
3619,752.91,2023-06-10 18:00:20.498119,1,8092
3620,538.39,2024-10-16 17:45:22.278139,5,1928
3621,505.07,2023-09-30 15:30:32.465863,3,2700
3622,687.1,2023-06-09 16:00:10.754906,5,1387
3623,365.56,2023-02-17 11:30:40.584726,1,7626
3624,635.35,2024-01-29 11:15:29.376921,2,1572
3625,644.44,2024-10-30 14:15:45.583329,3,3727
3626,205.31,2022-09-25 16:15:03.114789,3,6574
3627,308.64,2024-10-18 16:45:51.251191,5,8274
3628,346.03,2023-05-13 12:30:49.079879,4,866
3629,67.06,2023-04-17 11:45:20.901392,3,2300
3630,593.36,2023-04-14 09:00:44.858458,1,8260
3631,126.53,2024-05-03 18:15:27.891951,3,9041
3632,768.14,2024-10-28 08:45:30.962932,1,7118
3633,292.19,2022-07-29 17:45:25.980134,4,7749
3634,292.22,2023-04-02 12:15:06.331433,5,3690
3635,709.46,2025-02-22 08:45:20.113541,4,5359
3636,712.74,2023-10-19 14:00:41.749019,2,4583
3637,148.52,2023-12-22 12:00:56.892525,5,8330
3638,51.5,2022-08-16 15:00:48.196422,2,881
3639,733.99,2024-04-05 10:30:31.831050,5,4881
3640,446.88,2022-09-04 18:00:13.609981,1,9442
3641,84.58,2022-10-20 14:00:42.713247,3,6772
3642,673.4,2024-03-24 11:15:17.901697,3,4278
3643,386.02,2023-12-03 14:30:46.910153,1,9441
3644,91.11,2024-02-12 11:45:00.791373,2,7918
3645,335.01,2023-04-19 18:30:59.026189,1,3199
3646,676.12,2023-12-13 17:00:33.238310,5,2339
3647,693.63,2022-08-03 18:30:50.825449,3,151
3648,714.45,2023-03-08 18:15:13.593312,2,2380
3649,314.16,2022-11-06 16:00:53.026317,2,4791
3650,403.89,2025-05-23 10:30:08.716241,3,3989
3651,662.77,2022-08-28 16:15:42.727228,1,4086
3652,630.21,2022-09-06 08:30:29.282265,1,4337
3653,208.34,2023-10-16 11:45:06.482185,3,1546
3654,234.04,2023-08-05 17:00:41.360431,4,3634
3655,288.3,2024-07-26 08:00:58.923377,2,3500
3656,109.87,2023-02-19 18:15:44.047698,2,405
3657,497.46,2023-06-05 11:45:58.958031,4,3761
3658,427.99,2024-04-29 11:30:19.192263,4,290
3659,209.65,2024-04-10 18:45:14.637587,1,1478
3660,97.29,2025-05-21 10:00:14.345794,2,8784
3661,407.95,2023-10-03 18:15:34.344588,4,3219
3662,190.61,2022-10-12 11:00:13.784850,5,6848
3663,118.49,2024-08-30 16:15:15.733657,2,2654
3664,735.99,2023-02-03 10:15:57.403481,4,5036
3665,668.16,2025-02-14 10:30:40.345504,2,5970
3666,315.6,2024-08-02 09:45:29.835131,2,1624
3667,735.62,2023-05-13 15:30:04.479614,1,4325
3668,442.85,2023-10-20 08:30:36.478950,4,8312
3669,221.02,2022-11-08 14:45:13.802031,1,6606
3670,709.92,2023-02-01 10:15:21.545408,4,298
3671,746.84,2023-02-06 12:00:26.539649,3,7845
3672,138.71,2022-12-24 15:45:14.607684,1,3423
3673,693.07,2022-08-23 18:45:30.738368,4,6726
3674,66.92,2025-05-19 09:00:39.197348,5,8036
3675,709.07,2025-05-23 15:00:59.487851,5,416
3676,401.14,2023-03-28 09:00:16.056690,5,1052
3677,146.97,2023-05-28 09:15:49.928622,2,3167
3678,240.18,2023-05-26 14:45:06.452153,2,5354
3679,296.99,2022-06-15 08:30:06.169057,4,1791
3680,729.39,2022-09-16 16:30:40.363475,1,2236
3681,260.8,2022-08-19 14:45:27.087691,2,8391
3682,511.46,2024-08-14 14:00:20.317203,1,5673
3683,725.17,2024-11-30 13:45:16.757776,1,8668
3684,447.79,2023-02-16 09:00:39.081327,2,9017
3685,581.38,2023-07-04 11:00:41.978710,2,3949
3686,68.94,2024-08-29 11:15:42.172643,5,297
3687,219.13,2024-08-28 12:45:03.462800,5,9710
3688,404.48,2025-04-02 16:45:28.643016,3,6188
3689,183.65,2024-02-14 10:00:47.215073,5,1935
3690,680.11,2024-10-27 15:45:46.225707,5,4399
3691,591.33,2024-07-26 08:30:25.480159,1,6104
3692,147.87,2024-11-16 11:00:50.898667,2,5531
3693,557.7,2024-02-02 15:45:40.984209,3,8632
3694,260.87,2023-07-01 16:15:49.849939,2,6243
3695,776.77,2023-05-30 11:30:27.498971,4,5266
3696,651.68,2023-05-04 17:15:04.360377,3,3912
3697,223.88,2022-07-03 13:00:05.887267,3,3155
3698,767.1,2024-08-05 08:45:09.868880,1,3148
3699,668.35,2022-06-27 14:45:54.802552,1,4066
3700,375.36,2023-07-18 16:30:46.573324,4,4944
3701,555.32,2023-02-24 13:30:54.553753,4,4829
3702,306.1,2025-05-30 09:30:54.347648,3,3981
3703,113.86,2025-04-11 18:00:14.338539,1,9254
3704,530.26,2025-05-29 16:45:47.110450,2,5025
3705,697.38,2023-03-28 08:45:41.929922,5,8070
3706,680.78,2024-12-13 15:30:18.104453,5,5204
3707,83.89,2024-03-17 10:30:21.110616,1,7863
3708,162.94,2024-09-25 12:45:36.713929,2,9183
3709,744.34,2022-07-15 09:45:53.740087,2,7187
3710,492.84,2023-03-06 17:00:41.539662,5,8883
3711,771.98,2022-06-25 09:00:37.991925,5,7712
3712,650.41,2023-12-01 15:45:53.490516,2,9522
3713,600.96,2023-11-02 14:30:48.649143,4,6935
3714,153.59,2022-07-26 16:45:03.926289,2,9577
3715,769.63,2025-03-27 09:45:10.163321,3,8402
3716,166.09,2024-06-09 08:15:07.148745,4,4606
3717,709.29,2023-10-04 10:30:07.721636,4,408
3718,260.66,2023-05-27 11:30:22.840707,3,3059
3719,239.29,2022-09-17 17:15:30.489514,1,396
3720,521.57,2023-10-24 11:30:09.912486,1,4638
3721,503.69,2023-10-30 16:30:53.689475,5,9793
3722,751.68,2024-10-18 15:00:02.404449,4,8054
3723,509.11,2025-03-30 14:30:40.473894,2,1536
3724,315.29,2025-06-07 15:30:21.981610,5,5724
3725,740.0,2022-10-31 18:15:01.046885,1,9696
3726,308.59,2023-07-07 17:15:40.283356,4,4649
3727,383.75,2023-08-29 13:30:31.684903,2,4991
3728,750.6,2023-01-21 13:30:35.967062,1,3575
3729,430.08,2023-08-14 18:45:21.177239,4,5922
3730,352.15,2024-01-16 15:15:38.928848,1,8825
3731,561.97,2025-02-03 08:15:31.246232,4,6592
3732,367.33,2025-02-04 13:00:08.492147,5,5609
3733,270.06,2022-10-28 12:15:30.851445,2,7308
3734,549.98,2024-11-05 18:30:25.641185,4,8090
3735,269.11,2022-12-15 17:15:57.228125,4,5022
3736,169.91,2024-12-24 17:45:45.592505,5,535
3737,263.07,2025-01-26 13:00:39.126580,1,8146
3738,753.19,2025-05-01 12:15:29.151671,3,4356
3739,676.49,2025-04-05 15:30:50.572094,4,7357
3740,204.9,2022-08-09 13:15:04.272079,4,948
3741,696.69,2024-06-29 13:00:16.532283,1,7190
3742,326.28,2023-01-08 14:15:44.367029,1,6531
3743,582.69,2022-11-29 10:45:21.097809,5,3741
3744,177.55,2024-08-02 13:15:42.255432,2,2528
3745,484.24,2022-07-11 15:15:21.454509,5,9378
3746,561.29,2022-08-12 08:30:21.114011,1,3992
3747,762.11,2024-01-04 11:30:16.202337,4,2448
3748,593.54,2023-12-24 17:00:00.786718,5,7079
3749,599.74,2022-09-29 18:15:31.144114,4,7313
3750,764.23,2023-04-27 17:30:17.837343,4,9424
3751,129.48,2022-10-18 09:15:36.611156,2,5978
3752,137.84,2024-08-18 17:45:40.759806,4,9632
3753,335.21,2023-03-25 11:00:33.041261,4,1968
3754,553.03,2022-09-22 13:00:14.039342,1,7358
3755,211.8,2022-10-23 13:30:51.439029,2,4452
3756,589.76,2025-02-28 11:45:02.606677,2,9061
3757,343.91,2024-07-12 11:30:46.075315,3,7813
3758,105.84,2025-01-07 08:00:11.154907,5,7334
3759,155.13,2024-02-13 18:45:56.302496,3,2477
3760,508.21,2022-11-06 14:30:21.904276,3,2387
3761,224.09,2025-04-21 09:15:34.344381,1,6185
3762,494.39,2023-03-30 12:45:09.949013,2,6725
3763,323.69,2024-12-16 12:15:56.084315,1,6167
3764,775.01,2022-08-18 18:00:53.512478,5,4519
3765,434.62,2023-09-22 15:30:48.864043,4,7395
3766,380.85,2022-11-06 18:00:20.665813,4,2366
3767,417.51,2022-12-24 13:00:32.938214,2,9568
3768,398.84,2024-04-29 10:00:10.970498,1,5869
3769,710.72,2023-09-25 13:45:49.966510,4,9532
3770,606.82,2023-06-25 16:30:04.604712,3,4664
3771,250.32,2025-06-07 09:15:42.943813,3,2708
3772,213.05,2024-06-20 13:45:21.052330,1,8730
3773,536.33,2024-12-16 15:45:31.188495,1,6867
3774,565.0,2022-07-28 11:45:35.811466,3,9602
3775,140.0,2024-11-05 10:45:38.523385,2,6591
3776,50.07,2024-06-22 16:15:37.832212,2,4411
3777,101.78,2025-04-05 17:30:38.096469,4,9773
3778,468.04,2023-02-27 18:15:33.989791,1,2484
3779,296.89,2025-01-23 08:15:28.635953,4,3599
3780,411.13,2023-01-13 18:00:30.165582,2,4129
3781,471.19,2023-11-08 18:45:08.839931,3,8430
3782,453.96,2022-12-05 10:30:19.690858,2,5765
3783,526.37,2023-02-01 11:15:42.440005,4,2722
3784,275.97,2023-04-17 11:45:35.830119,5,1399
3785,781.73,2024-08-15 15:00:17.398556,4,395
3786,652.6,2022-06-16 18:45:27.981212,4,3728
3787,146.49,2022-12-03 17:45:26.614560,4,2665
3788,363.32,2023-01-25 16:45:58.335170,5,5817
3789,263.57,2023-06-23 18:45:55.103914,5,8012
3790,464.94,2025-01-17 15:00:33.821710,2,1794
3791,174.54,2023-10-20 10:30:30.376215,4,885
3792,559.86,2023-02-23 18:30:58.801021,5,9138
3793,385.59,2023-11-20 11:00:55.661980,4,8781
3794,298.68,2023-12-15 13:45:54.082563,5,2871
3795,602.93,2023-03-12 14:45:56.404738,2,6797
3796,84.01,2024-02-20 10:00:57.056391,3,1865
3797,245.9,2022-07-19 14:15:41.773140,2,844
3798,394.68,2024-10-24 17:30:12.378661,1,5503
3799,749.17,2025-03-24 14:00:52.067379,4,6265
3800,482.35,2023-09-30 09:45:50.125624,3,7633
3801,711.89,2024-01-31 14:00:55.136755,1,1094
3802,243.99,2024-08-02 08:45:50.863576,2,7485
3803,658.18,2023-03-10 16:15:21.020488,2,5688
3804,401.22,2023-11-17 15:30:57.172302,2,9030
3805,276.09,2024-01-09 09:15:33.490051,4,5202
3806,557.32,2024-09-19 09:15:03.112296,3,646
3807,297.47,2023-07-25 13:00:19.641774,2,5620
3808,284.94,2024-08-13 08:30:35.908690,4,2914
3809,522.65,2023-09-15 10:00:54.259948,3,3388
3810,408.33,2022-07-30 08:45:46.791375,5,5618
3811,512.91,2024-12-01 16:15:00.143760,2,5595
3812,786.98,2023-07-10 14:15:03.600586,4,6775
3813,346.63,2025-03-26 08:15:43.437148,3,5306
3814,492.48,2025-03-09 18:00:50.439870,3,4254
3815,745.12,2024-02-07 13:00:01.886602,3,6116
3816,93.65,2024-12-20 12:15:34.263843,3,5975
3817,101.13,2022-12-23 09:45:05.609646,4,1111
3818,679.07,2023-05-09 11:45:46.685356,1,2823
3819,474.78,2024-12-30 14:00:13.973042,5,5554
3820,777.27,2023-08-03 09:45:37.465692,2,8067
3821,168.82,2022-06-18 11:15:40.625751,4,605
3822,163.15,2025-03-28 10:45:38.344931,2,2327
3823,552.27,2023-08-06 18:15:21.109261,4,8233
3824,349.99,2024-01-01 08:00:28.172434,4,3105
3825,773.44,2023-09-09 12:30:51.912505,2,8180
3826,652.23,2025-02-07 11:00:37.321045,3,7415
3827,752.08,2024-05-20 15:00:12.669345,2,6505
3828,458.07,2025-04-13 15:45:13.610548,4,6464
3829,514.88,2024-03-17 12:15:37.185713,3,8189
3830,746.43,2023-03-02 12:00:17.909665,3,4678
3831,550.34,2024-07-06 17:15:48.610842,5,5220
3832,562.68,2024-09-12 11:00:33.509214,5,4310
3833,372.44,2022-12-08 11:15:45.356499,2,2169
3834,444.55,2025-01-22 13:30:00.718780,2,1366
3835,191.7,2023-10-19 16:30:10.861562,5,1659
3836,551.18,2022-12-27 18:00:49.040494,1,9422
3837,140.38,2024-11-29 15:15:50.020701,5,8223
3838,333.65,2024-10-19 17:00:40.208150,3,752
3839,785.91,2023-04-21 12:15:31.692235,4,7238
3840,561.44,2024-08-30 10:15:43.480280,5,1701
3841,418.77,2022-11-20 09:15:04.756193,1,4375
3842,314.26,2022-11-22 10:45:22.692964,3,3833
3843,689.22,2025-01-22 14:45:56.644344,2,4414
3844,457.2,2022-08-23 16:30:25.085343,5,8613
3845,185.57,2024-11-21 12:30:44.897841,3,582
